"","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","partyname"
"23",23,100044313345755,"ישראל ביתנו","https://scontent.faux1-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwEg2roJ&_nc_oc=AdltCytuHj2bV4CH8wLSjbPXEcDdcKghfhwDobswqrjINL4AoAgZpWpbf8Qqqwmok8U&_nc_zt=24&_nc_ht=scontent.faux1-1.fna&_nc_gid=jHmHzlAkBEZZXwngRmyqzA&oh=00_AfErn8H05JfdLw4ffYR6XigERf7f0fr4rxXoOSsVNcQxAQ&oe=68104939","https://www.facebook.com/beytenu","beytenu",2681498901882732,NA,"2019-09-16T13:39:51.000Z","","#הכר_את_המועמד

מי:
חמד עמאר, מועמד מס׳ 6 לכנסת מטעם ״ישראל ביתנו״.

תחום עיסוק:
סגן יו״ר הכנסת לשעבר. יו״ר ומייסד תנועת הנוער הדרוזית, מהתנועות הגדולות בישראל. מייסד תנועת הצופים הדרוזים המונה למעלה מ-6000 חניכים.

עשייה:
במשך שנים רבות מקדם מאבקים למען העדה הדרוזית לייצוג הולם ושילוב בני ובנות העדה בחברה הישראלית.

דבר המועמד:
יש לנו הזדמנות היסטורית - לכונן ממשלה לאומית ליברלית רחבה שתייצג את הרוב החברתי המשרת והעובד במדינת ישראל. העדה הדרוזית כרתה ברית דמים עם העם היהודי, תמיד עמדה לצידו וחלקה איתו בנטל. בכנסת הקרובה אפעל מתוך המערכת הפוליטית לקירוב הלבבות ולשילוב העדה הדרוזית בחברה.",310,"https://www.facebook.com/beytenu/posts/pfbid029mvUu9E4M7QfcZk5T2bKauHkzTReeEJp3NfDk4tLi1uj4A57iX2prFShbL7YYvURl","Israel is Our Home201909"
"24",24,100044313345755,"ישראל ביתנו","https://scontent.faux1-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwEg2roJ&_nc_oc=AdltCytuHj2bV4CH8wLSjbPXEcDdcKghfhwDobswqrjINL4AoAgZpWpbf8Qqqwmok8U&_nc_zt=24&_nc_ht=scontent.faux1-1.fna&_nc_gid=jHmHzlAkBEZZXwngRmyqzA&oh=00_AfErn8H05JfdLw4ffYR6XigERf7f0fr4rxXoOSsVNcQxAQ&oe=68104939","https://www.facebook.com/beytenu","beytenu",2681302245235731,NA,"2019-09-16T11:22:59.000Z","","צאו להצביע",22,"https://www.facebook.com/beytenu/posts/pfbid02fbbKkzibs5C5Gj8fHXSMb9A1c96wbYvnUxi1v7bGenzfBZwgav2GAFixs9x6z2X7l","Israel is Our Home201909"
"25",25,100044269772204,"מפלגת הליכוד","https://scontent.ffcm1-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwESHIMm&_nc_oc=Adn2Qd_lyCcGxegX9NIQWddR8D1UwYSbzFhVyxX4dg6F4V8_j3UxuOd_knPd70Ymn2Y&_nc_zt=24&_nc_ht=scontent.ffcm1-2.fna&_nc_gid=bR8634Cc_MQsMbbQWatx_A&oh=00_AfHsGIu6mUxB1AvPaSzeQqkuBKoPfVdp6o3thoBrENZUhA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2502483853141595,212677,"2019-09-14T19:40:50.000Z","","הסקרים מוכיחים: הליכוד מפסיד. חייבים להדביק את הפער מול לפיד-גנץ כדי לעצור ברגע האחרון ממשלת שמאל עם המפלגות הערביות!",3017,"https://www.facebook.com/Likudofficial/videos/512392319592855/","The Consolidation201909"
"26",26,100044269772204,"מפלגת הליכוד","https://scontent.ffcm1-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwESHIMm&_nc_oc=Adn2Qd_lyCcGxegX9NIQWddR8D1UwYSbzFhVyxX4dg6F4V8_j3UxuOd_knPd70Ymn2Y&_nc_zt=24&_nc_ht=scontent.ffcm1-2.fna&_nc_gid=bR8634Cc_MQsMbbQWatx_A&oh=00_AfHsGIu6mUxB1AvPaSzeQqkuBKoPfVdp6o3thoBrENZUhA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2568840190010292,8905,"2019-09-13T08:08:08.000Z","","אף שמאלני לא יעצור אותנו מלהשמיע את האמת שלנו כאן בשוק הכרמל ת""א הצטרפו לשידור החי",775,"https://www.facebook.com/Likudofficial/videos/2568840190010292/","The Consolidation201909"
"27",27,100044269772204,"מפלגת הליכוד","https://scontent.ffcm1-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwESHIMm&_nc_oc=Adn2Qd_lyCcGxegX9NIQWddR8D1UwYSbzFhVyxX4dg6F4V8_j3UxuOd_knPd70Ymn2Y&_nc_zt=24&_nc_ht=scontent.ffcm1-2.fna&_nc_gid=bR8634Cc_MQsMbbQWatx_A&oh=00_AfHsGIu6mUxB1AvPaSzeQqkuBKoPfVdp6o3thoBrENZUhA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2498448676878446,9787,"2019-09-12T16:15:56.000Z","","גנץ שיתף פעולה עם אובמה בכוונה לסגת מיהודה ושומרון ובקעת הירדן. 
אסור לתת לזה לקרות - ביום שלישי חייבים להצביע מחל!",452,"https://www.facebook.com/Likudofficial/videos/2431575173605394/","The Consolidation201909"
"28",28,100044118129877,"מפלגת כחול לבן","https://scontent.frcu1-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEdb9dr&_nc_oc=Adkkd6H9DZa1R9BEZygxTGlrotoKahbcL6Qrbvm-GINyJYvUQuWJXPCL8NydMAKm7hQ&_nc_zt=24&_nc_ht=scontent.frcu1-1.fna&_nc_gid=VRYKsWDZLwakGuqYbk1DXA&oh=00_AfHi-EJhHZ14uvxi5-xySDvre4PFm9c8pc7Twa99pH_I3w&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",1467686850039157,130721,"2019-09-15T17:37:56.000Z","","הצטרפו להנהגת כחול לבן הערב בתל אביב.  היום נפגשים, בשלישי מצביעים - זה ככה קרוב.",253,"https://www.facebook.com/kachollavan19/videos/1467686850039157/","Blue and White201909"
"29",29,100044118129877,"מפלגת כחול לבן","https://scontent.frcu1-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEdb9dr&_nc_oc=Adkkd6H9DZa1R9BEZygxTGlrotoKahbcL6Qrbvm-GINyJYvUQuWJXPCL8NydMAKm7hQ&_nc_zt=24&_nc_ht=scontent.frcu1-1.fna&_nc_gid=VRYKsWDZLwakGuqYbk1DXA&oh=00_AfHi-EJhHZ14uvxi5-xySDvre4PFm9c8pc7Twa99pH_I3w&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",424626018411967,589796,"2019-09-15T11:14:45.000Z","https://www.facebook.com/kachollavan19/videos/1055296011468120/","אנחנו רוצים ממשלה בלי נתניהו, בלי קיצונים. צאו להצביע!",4948,"https://www.facebook.com/kachollavan19/videos/1055296011468120/","Blue and White201909"
"30",30,100044118129877,"מפלגת כחול לבן","https://scontent.frcu1-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEdb9dr&_nc_oc=Adkkd6H9DZa1R9BEZygxTGlrotoKahbcL6Qrbvm-GINyJYvUQuWJXPCL8NydMAKm7hQ&_nc_zt=24&_nc_ht=scontent.frcu1-1.fna&_nc_gid=VRYKsWDZLwakGuqYbk1DXA&oh=00_AfHi-EJhHZ14uvxi5-xySDvre4PFm9c8pc7Twa99pH_I3w&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",423293075211928,6761,"2019-09-13T10:49:01.000Z","http://bit.ly/digitalkl","״אני יודע שכולם עייפים מהבטחות של קמפיינים, אני יודע שאתם עייפים מהבחירות האלה ומהססמאות ומהטינופים. אבל אני מבקש מכם להבין שההצבעה שלכם באמת משפיעה ובלעדיה יהיה פה רע״: ח״כ אסף זמיר בטור דעה אישי למה כל כך חשוב לצאת להצביע בבחירות הקרובות.

Asaf Zamir",419,"https://www.facebook.com/kachollavan19/videos/368552034079485/","Blue and White201909"
"31",31,100044313345755,"ישראל ביתנו","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwEt9sCF&_nc_oc=AdmoRk2tpBNsDdMH4nUa-Zxvo2zqRGNOKwrhYbm_VNbLHnEIfsJmWN6DQgtFCeGLUnA&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=TZZOqtefQ5lRYyGXYvoVsw&oh=00_AfGShreEcx1V0piqJWFlZ3jOruWvJwDUSDboi849NxI1BA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2681054778593811,NA,"2019-09-16T07:49:10.000Z","","#הכר_את_המועמד

מי:
אלכס קושניר - מועמד מס׳ 7 לכנסת מטעם ״ישראל ביתנו״.

תחום העיסוק: 
מנכ""ל משרד העלייה והקליטה ומ""מ ראש נתיב לשעבר.

עשייה:
במהלך כהונתו כמנכ""ל המשרד העלה את שכר החיילים הבודדים ופיתח תוכניות ליווי ותמיכה עבור חיילים בודדים משוחררים. 
בנוסף דאג למתן תואר חינם לסטודנטים עולים וקידם תעסוקה ודיור ציבורי בקרב עולים. 

דבר המועמד:
אני חושב שהציבור בישראל מאס מהמדינה שמתערבת לו בחיים וקובעת לו מה לאכול, מה ללבוש, מתי לנסוע ומתי לא, איך להתחתן ועם מי, מתי לעבוד ומתי לא. 
מדינת ישראל נוסדה בתור מדינה יהודית דמוקרטית וחופשית אשר מכבדת את חופש הפרט באשר הוא. אני רואה חשיבות רבה בשמירה על האינטרסים של הציבור החילוני. אני שם לעצמי מטרה לחזק את מעמד הביניים בישראל ואת אותן משפחות צעירות, אשר קורסות תחת נטל המחירים, המיסים והכפייה הדתית.",177,"https://www.facebook.com/beytenu/posts/2681054778593811","Israel is Our Home201909"
"32",32,100044313345755,"ישראל ביתנו","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwEt9sCF&_nc_oc=AdmoRk2tpBNsDdMH4nUa-Zxvo2zqRGNOKwrhYbm_VNbLHnEIfsJmWN6DQgtFCeGLUnA&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=TZZOqtefQ5lRYyGXYvoVsw&oh=00_AfGShreEcx1V0piqJWFlZ3jOruWvJwDUSDboi849NxI1BA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2680949905270965,6332,"2019-09-16T06:14:28.000Z","","תדמיינו ממשלה בלי ליברמן. ותקבלו הרחבת סמכויות בתי הדין הרבניים, הפסקת עבודות חיוניות בסופי שבוע וכתוצאה מכך עלייה בעומס הפקקים, סגירת מרכזי הקניות שמחוץ לערים, והרחבת השליטה הרבנית על כל סעיף ופסיק בחיינו.
תדמיינו, ואז תלכו להצביע 'ל', כדי שתקום כאן ממשלת אחדות שתורכב מהליכוד, ישראל ביתנו וכחול לבן, ותשלחו את אריה דרעי וליצמן לשרת את העם מהאופוזיציה.

קרדיטYNET",45,"https://www.facebook.com/beytenu/videos/445994522709069/","Israel is Our Home201909"
"33",33,100044313345755,"ישראל ביתנו","https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwEt9sCF&_nc_oc=AdmoRk2tpBNsDdMH4nUa-Zxvo2zqRGNOKwrhYbm_VNbLHnEIfsJmWN6DQgtFCeGLUnA&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=TZZOqtefQ5lRYyGXYvoVsw&oh=00_AfGShreEcx1V0piqJWFlZ3jOruWvJwDUSDboi849NxI1BA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2680526308646658,NA,"2019-09-16T04:01:13.000Z","","#הכר_את_המועמד

מי: 
מארק איפראימוב, מועמד מס׳ 8 לכנסת מטעם ״ישראל ביתנו״.

תחום עיסוק:
סגן ראש עיריית שדרות בשש השנים האחרונות, מחזיק בתיק הרווחה, הקליטה, שיקום שכונות ונוער. לפני כן מילא מספר תפקידים במשרד לביטחון פנים ובעיריית שדרות.

עשייה: 
במהלך השנים יזם וריכז פרויקטים חברתיים והביא להקמת גרעינים קהילתיים ברחבי הארץ. בתור סגן ראש עיריית שדרות היה שותף לפיתוחה של העיר, שיפור רמת החינוך והביא את העיר שדרות למוקד לקליטת משפחות וצעירים רבים מרחבי הארץ.  

דבר המועמד:
הנושא המרכזי בו ארצה לעסוק הוא קידום הדרום והפריפריה עם דגש על הקהילה והנוער. אני שואף לקדם פיתוח משמעותי של ארגונים וגרעינים קהילתיים תוך חיזוק תחום החינוך הפורמאלי והבלתי פורמאלי.",138,"https://www.facebook.com/beytenu/posts/2680526308646658","Israel is Our Home201909"
"34",34,100044269772204,"מפלגת הליכוד","https://scontent.fmnl5-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwFCvqxB&_nc_oc=Adn3sBm9fNiIMQVvnm4Ot9bCXhDwdXj9qAQQbxeMIpSfZoXHo9JZ8N_pqnfYzgyUUIM&_nc_zt=24&_nc_ht=scontent.fmnl5-2.fna&_nc_gid=2zOtQMZ7bcy3q4-1RCIw5w&oh=00_AfHEfMw-t-Qo95EOReMxsr9imp69Nd5ew8nhZ7In7FkYhw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",378995989695847,4843,"2019-09-12T14:53:54.000Z","","פרטים חדשים על הגוש החוסם של אחמד טיבי ואיימן עודה, שרוצים להחזיר אותנו לאסון אוסלו. שידור חי מהשוק בפתח תקווה!",372,"https://www.facebook.com/Likudofficial/videos/378995989695847/","The Consolidation201909"
"35",35,100044269772204,"מפלגת הליכוד","https://scontent.fmnl5-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwFCvqxB&_nc_oc=Adn3sBm9fNiIMQVvnm4Ot9bCXhDwdXj9qAQQbxeMIpSfZoXHo9JZ8N_pqnfYzgyUUIM&_nc_zt=24&_nc_ht=scontent.fmnl5-2.fna&_nc_gid=2zOtQMZ7bcy3q4-1RCIw5w&oh=00_AfHEfMw-t-Qo95EOReMxsr9imp69Nd5ew8nhZ7In7FkYhw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2497582800298367,NA,"2019-09-12T06:00:01.000Z","","ביום שלישי חייבים לצאת ולהצביע מחל!🇮🇱",2268,"https://www.facebook.com/Likudofficial/posts/pfbid02Av6zsxbUwMbMVA3wHaxto1Yau4NKZnSCNJxepsDy9cTmihrAdZFq3nppiSyY1p3pl","The Consolidation201909"
"36",36,100044269772204,"מפלגת הליכוד","https://scontent.fmnl5-2.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwFCvqxB&_nc_oc=Adn3sBm9fNiIMQVvnm4Ot9bCXhDwdXj9qAQQbxeMIpSfZoXHo9JZ8N_pqnfYzgyUUIM&_nc_zt=24&_nc_ht=scontent.fmnl5-2.fna&_nc_gid=2zOtQMZ7bcy3q4-1RCIw5w&oh=00_AfHEfMw-t-Qo95EOReMxsr9imp69Nd5ew8nhZ7In7FkYhw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",419859955323830,3840,"2019-09-11T15:54:48.000Z","","חשיפה ראשונה באולפן רגב LIVE בדרכים: צפו בתיעוד בלעדי מה עשה אביגדור ליברמן בזמן שנשמעו אזעקות באשדוד. שידור חי מקרית ביאליק",304,"https://www.facebook.com/Likudofficial/videos/419859955323830/","The Consolidation201909"
"37",37,100044118129877,"מפלגת כחול לבן","https://scontent-otp1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFRxhpq&_nc_oc=AdlUtxk_P7o7KtHekIVkEzB5rx8nB90DCJd6DgnY34N8p-shG8WyRJHlQDl4mGb0QvI&_nc_zt=24&_nc_ht=scontent-otp1-1.xx&_nc_gid=Osy8NUrX9yc9MoIjimB03w&oh=00_AfHUHFkOuB_u4I7267sguroHduIrCO5yMM4I7GHM586gyg&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",422937305247505,NA,"2019-09-12T19:45:51.000Z","","‏ב-17.9 רק אתם תקבעו אם תקום כאן ממשלת אחדות חילונית או ממשלת חסינות קיצונית. צאו להצביע!!!",371,"https://www.facebook.com/kachollavan19/posts/pfbid02z8SPKepUsu7jNRxercBWQoFkiJvDUwrNUrKpHFJNnPKhtVMrJS82R4KUdF3W5ACPl","Blue and White201909"
"38",38,100044118129877,"מפלגת כחול לבן","https://scontent-otp1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFRxhpq&_nc_oc=AdlUtxk_P7o7KtHekIVkEzB5rx8nB90DCJd6DgnY34N8p-shG8WyRJHlQDl4mGb0QvI&_nc_zt=24&_nc_ht=scontent-otp1-1.xx&_nc_gid=Osy8NUrX9yc9MoIjimB03w&oh=00_AfHUHFkOuB_u4I7267sguroHduIrCO5yMM4I7GHM586gyg&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",422732461934656,47776,"2019-09-12T13:07:22.000Z","http://bit.ly/digitalkla","בחרתם נתניהו? קיבלתם ממשלת חסינות קיצונית.",441,"https://www.facebook.com/kachollavan19/videos/2383815925059582/","Blue and White201909"
"39",39,100044118129877,"מפלגת כחול לבן","https://scontent-otp1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFRxhpq&_nc_oc=AdlUtxk_P7o7KtHekIVkEzB5rx8nB90DCJd6DgnY34N8p-shG8WyRJHlQDl4mGb0QvI&_nc_zt=24&_nc_ht=scontent-otp1-1.xx&_nc_gid=Osy8NUrX9yc9MoIjimB03w&oh=00_AfHUHFkOuB_u4I7267sguroHduIrCO5yMM4I7GHM586gyg&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",422648731943029,9344,"2019-09-12T10:31:23.000Z","","אז מי ישב בממשלה הבאה? 

Yair Lapid - יאיר לפיד",516,"https://www.facebook.com/kachollavan19/videos/2465330883534307/","Blue and White201909"
"40",40,100044313345755,"ישראל ביתנו","https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwFixsm2&_nc_oc=AdmBSntxWTvjFmHli45GvC3wjWkRawNKILrcLuVWWVPgl0KsFrH9LFxrrnpYcVBKPkg&_nc_zt=24&_nc_ht=scontent-fra3-2.xx&_nc_gid=-uzqEz2ZmAoCNSaeiPgrlw&oh=00_AfEsjAJaDou__6YS4jrsIOIMWMtMWPDAXb0iztK77lJywA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2679469072085715,3595,"2019-09-15T18:12:03.000Z","","ב-17.9 שמים ל בקלפי!",99,"https://www.facebook.com/beytenu/videos/821796434883822/","Israel is Our Home201909"
"41",41,100044313345755,"ישראל ביתנו","https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwFixsm2&_nc_oc=AdmBSntxWTvjFmHli45GvC3wjWkRawNKILrcLuVWWVPgl0KsFrH9LFxrrnpYcVBKPkg&_nc_zt=24&_nc_ht=scontent-fra3-2.xx&_nc_gid=-uzqEz2ZmAoCNSaeiPgrlw&oh=00_AfEsjAJaDou__6YS4jrsIOIMWMtMWPDAXb0iztK77lJywA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2680015512031071,NA,"2019-09-15T17:42:08.000Z","https://www.ynet.co.il/articles/0,7340,L-5589136,00.html","כולם חייבים לצאת ולהצביע!
שמים ל' בקלפי, עוצרים מדינת הלכה!",36,"https://www.facebook.com/beytenu/posts/pfbid02PC9tmMU3ujC18mWymR71ebccAHrKxzjxSY8nMyGEJ6PLvEyaxywjAQvsf3E3ZVx4l","Israel is Our Home201909"
"42",42,100044313345755,"ישראל ביתנו","https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwFixsm2&_nc_oc=AdmBSntxWTvjFmHli45GvC3wjWkRawNKILrcLuVWWVPgl0KsFrH9LFxrrnpYcVBKPkg&_nc_zt=24&_nc_ht=scontent-fra3-2.xx&_nc_gid=-uzqEz2ZmAoCNSaeiPgrlw&oh=00_AfEsjAJaDou__6YS4jrsIOIMWMtMWPDAXb0iztK77lJywA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2679880855377870,NA,"2019-09-15T16:12:31.000Z","","שאלות ותשובות",24,"https://www.facebook.com/beytenu/posts/pfbid04PoTkNjSLchka9bNQZwV3nb57SRea8rSFpmF2wXDcWR48g4z5QrTkMSfX3qXenAql","Israel is Our Home201909"
"43",43,100044313345755,"ישראל ביתנו","https://scontent.fsdu36-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwF_MzR6&_nc_oc=Adm93wbuz9iBxRtK3LX5FS72RFKnEsplDeVjX-d2QMepIHshGbdtOOh_OURKhSZqm_k&_nc_zt=24&_nc_ht=scontent.fsdu36-1.fna&_nc_gid=ZI79u-xoPmZx63LxWKjXVA&oh=00_AfHXFiHqKu4J0JL7qQAuOLKH0eKjpmaMx9BqG9Ic_S1Q3g&oe=68104939","https://www.facebook.com/beytenu","beytenu",2679467278752561,5082,"2019-09-15T16:11:03.000Z","","ב-17.9 שמים ל בקלפי!",83,"https://www.facebook.com/beytenu/videos/721613444967434/","Israel is Our Home201909"
"44",44,100044313345755,"ישראל ביתנו","https://scontent.fsdu36-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwF_MzR6&_nc_oc=Adm93wbuz9iBxRtK3LX5FS72RFKnEsplDeVjX-d2QMepIHshGbdtOOh_OURKhSZqm_k&_nc_zt=24&_nc_ht=scontent.fsdu36-1.fna&_nc_gid=ZI79u-xoPmZx63LxWKjXVA&oh=00_AfHXFiHqKu4J0JL7qQAuOLKH0eKjpmaMx9BqG9Ic_S1Q3g&oe=68104939","https://www.facebook.com/beytenu","beytenu",2679637298735559,NA,"2019-09-15T13:41:28.000Z","","שאלות ותשובות",20,"https://www.facebook.com/beytenu/posts/pfbid02J6rFfLfTbbrR5dcAZv8ndkawVfcQpMNjSMLyZZKiJABCB5uie8VhKWR36ps1Js8Ul","Israel is Our Home201909"
"45",45,100044313345755,"ישראל ביתנו","https://scontent.fsdu36-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwF_MzR6&_nc_oc=Adm93wbuz9iBxRtK3LX5FS72RFKnEsplDeVjX-d2QMepIHshGbdtOOh_OURKhSZqm_k&_nc_zt=24&_nc_ht=scontent.fsdu36-1.fna&_nc_gid=ZI79u-xoPmZx63LxWKjXVA&oh=00_AfHXFiHqKu4J0JL7qQAuOLKH0eKjpmaMx9BqG9Ic_S1Q3g&oe=68104939","https://www.facebook.com/beytenu","beytenu",2679465922086030,6664,"2019-09-15T13:10:11.000Z","","ב-17.9 שמים ל בקלפי!",110,"https://www.facebook.com/beytenu/videos/539605823462366/","Israel is Our Home201909"
